age,income,debt_to_income,credit_history_months,num_open_accounts,num_delinquencies,utilization,default
56,74274,0.2229,54,5,0,0.1394,1
46,146921,0.3197,79,4,1,0.2144,0
57,61530,0.3931,76,6,0,0.6088,1
68,108749,0.4359,25,3,0,0.4565,0
54,111874,0.4879,92,0,0,0.3992,0
38,99286,0.262,97,9,0,0.3248,0
44,50642,0.1917,5,2,1,0.4509,1
42,88731,0.1581,107,4,1,0.5121,0
32,63598,0.7378,80,6,1,0.1323,1
22,62472,0.261,105,1,1,0.2207,1
37,52626,0.4243,98,3,1,0.1595,0
50,99722,0.4793,109,2,1,0.6346,1
34,68580,0.1852,90,2,1,0.5477,0
52,122010,0.2395,88,3,1,0.4345,0
31,80878,0.1103,124,5,0,0.4877,0
21,94546,0.411,123,1,0,0.2671,0
21,169391,0.3129,96,8,1,0.2289,0
40,77345,0.3284,0,5,0,0.273,0
29,30000,0.637,54,5,0,0.4296,0
56,132295,0.5444,74,5,0,0.3629,0
36,66002,0.2999,113,8,2,0.4392,0
36,44460,0.143,80,7,0,0.2247,0
46,55962,0.212,96,6,2,0.6501,0
36,41147,0.228,76,4,0,0.4266,1
26,117592,0.1327,124,3,1,0.6104,0
40,78670,0.6658,60,4,0,0.6748,0
35,48876,0.1662,92,9,1,0.6338,0
35,64263,0.2343,71,4,2,0.5567,0
41,63498,0.4902,41,4,0,0.4136,0
45,53400,0.0779,99,5,0,0.4702,1
28,67562,0.6743,55,6,0,0.3202,1
67,95300,0.4123,47,6,0,0.3676,0
46,35104,0.5121,73,2,0,0.2589,0
43,72763,0.1524,111,4,0,0.2002,0
38,161939,0.0958,0,5,1,0.1226,0
34,65793,0.4077,91,6,1,0.2662,0
40,135726,0.5936,91,5,0,0.063,0
51,70563,0.1387,106,5,0,0.2673,0
32,30000,0.3344,86,2,0,0.3546,1
44,49924,0.6127,37,6,0,0.2,1
47,42637,0.4521,86,3,0,0.5965,0
21,91138,0.2154,111,2,0,0.7133,0
32,48790,0.572,98,3,0,0.2115,1
38,62801,0.3214,54,3,0,0.3065,0
28,80795,0.2717,56,4,1,0.0216,0
40,116813,0.176,135,7,0,0.3,0
36,84628,0.3385,67,4,0,0.1506,0
41,50621,0.3249,175,7,0,0.1556,0
34,114341,0.455,97,2,1,0.5227,0
23,63312,0.0621,40,2,0,0.3695,1
32,63570,0.3567,23,2,0,0.3609,0
22,88820,0.1316,144,9,0,0.2453,0
35,64175,0.038,62,3,0,0.2639,0
40,75599,0.4104,23,2,0,0.2157,0
56,51429,0.4015,104,3,1,0.33,0
37,77186,0.3456,48,2,0,0.5053,1
36,114302,0.3116,120,3,0,0.3929,0
36,71473,0.2469,74,6,0,0.2319,0
46,30000,0.4311,70,5,1,0.3262,1
38,56147,0.1001,114,0,1,0.5633,1
42,41364,0.2149,150,2,0,0.2155,0
39,102674,0.2144,164,3,1,0.4987,0
31,38016,0.1619,88,3,0,0.0569,1
43,37706,0.6306,66,2,0,0.1805,0
36,43632,0.2792,81,5,2,0.3723,0
26,67643,0.3292,45,3,1,0.2354,0
33,103712,0.3706,199,9,0,0.1666,0
30,71630,0.4569,41,2,0,0.2111,1
42,78700,0.4175,105,4,1,0.3358,1
44,39522,0.4898,111,10,0,0.3233,1
38,30000,0.1942,132,1,0,0.3898,0
52,73918,0.2172,122,4,3,0.2571,0
35,30000,0.1828,88,6,1,0.2523,1
22,51004,0.7348,121,8,1,0.2114,1
35,72987,0.2638,111,4,0,0.6001,1
36,205303,0.0768,6,5,1,0.6237,0
42,79261,0.6987,73,4,1,0.3357,1
57,82161,0.1349,90,4,0,0.1829,0
42,91616,0.6225,124,5,0,0.3564,0
33,178225,0.4148,0,6,0,0.2916,1
21,57513,0.4909,149,1,0,0.3566,0
53,61569,0.3116,38,3,0,0.3373,1
27,54242,0.7036,112,6,0,0.2807,0
30,42213,0.451,146,6,1,0.5779,1
38,63812,0.1567,93,1,2,0.4058,0
22,69324,0.3619,20,4,0,0.1894,1
46,115855,0.0903,82,5,0,0.4769,0
46,97256,0.7824,85,4,0,0.3229,0
21,214106,0.282,106,4,1,0.1416,0
42,63868,0.3272,26,6,1,0.159,0
58,39655,0.1799,38,4,1,0.4798,1
43,30395,0.364,12,3,0,0.5589,1
21,82380,0.2648,65,4,0,0.5486,0
29,50541,0.358,111,8,0,0.3487,0
36,69338,0.5184,47,1,0,0.2671,1
29,82870,0.7411,134,7,0,0.29,0
45,130837,0.1477,73,5,1,0.5154,0
33,30000,0.4891,66,3,0,0.258,0
48,69806,0.5958,140,6,0,0.3271,0
36,53406,0.4435,50,5,0,0.1749,0
46,49829,0.095,70,4,1,0.2517,0
58,47628,0.4382,98,3,0,0.597,0
31,109451,0.321,12,6,0,0.1458,0
46,116955,0.7291,0,2,2,0.6898,1
37,59562,0.1653,18,4,1,0.7337,1
27,61700,0.6078,69,5,0,0.4624,1
48,73155,0.3147,142,4,0,0.3564,0
39,83796,0.1505,74,5,1,0.3916,0
49,68190,0.4748,126,4,0,0.4601,0
29,121505,0.5522,140,4,0,0.4749,0
26,98149,0.1165,108,4,0,0.5103,0
31,106618,0.2395,98,6,2,0.3169,0
22,107210,0.489,81,0,0,0.2708,1
52,98413,0.4753,37,5,2,0.5826,0
49,72051,0.5351,1,3,1,0.2646,0
49,88549,0.365,159,2,1,0.0963,0
21,69309,0.1033,85,1,0,0.7288,0
41,30000,0.258,37,5,0,0.2863,1
44,154233,0.3876,63,4,1,0.3964,0
25,49280,0.1167,37,4,3,0.39,1
36,61102,0.3273,120,7,0,0.0911,0
28,87066,0.0783,76,6,0,0.3315,0
48,92286,0.1291,90,3,2,0.2485,0
24,30000,0.2443,34,1,2,0.2175,1
37,131611,0.4179,73,6,0,0.1795,0
31,32374,0.2144,31,4,0,0.0527,1
32,101567,0.453,0,5,1,0.2412,0
60,67290,0.0476,118,0,0,0.2629,0
57,69403,0.0502,135,3,0,0.4263,0
47,87632,0.0073,34,3,0,0.2576,0
47,62420,0.3338,91,8,2,0.6704,0
27,130637,0.6112,61,1,0,0.1832,0
27,48305,0.3117,51,3,0,0.0653,1
40,159939,0.379,106,2,0,0.5863,0
50,119448,0.1435,73,4,1,0.4757,0
30,90274,0.3546,104,2,0,0.503,0
28,66677,0.2302,121,5,0,0.1208,1
48,124299,0.5651,81,7,1,0.1168,0
38,96959,0.6005,75,7,0,0.4388,1
38,41053,0.3021,117,1,0,0.1982,0
23,46984,0.5068,114,4,0,0.3776,1
41,179315,0.4908,75,4,0,0.3304,0
37,30069,0.2574,97,2,0,0.5159,1
36,205639,0.3762,79,4,0,0.6154,0
45,76119,0.2618,101,3,0,0.3755,1
21,95438,0.2602,132,3,2,0.1589,0
23,149393,0.3688,153,4,1,0.572,0
21,120102,0.129,106,2,1,0.4478,0
34,43255,0.2184,106,4,2,0.1664,0
29,51802,0.6622,28,3,0,0.4229,1
60,52024,0.2897,2,8,0,0.1673,0
50,124193,0.3624,48,6,0,0.5435,0
26,58871,0.277,128,2,0,0.3609,0
31,32947,0.7597,153,1,0,0.401,1
47,129583,0.1083,62,4,1,0.2081,0
40,128832,0.3282,114,3,1,0.2251,0
34,78440,0.4349,150,6,1,0.3898,0
25,70324,0.0716,83,6,2,0.584,0
24,63325,0.5865,24,3,1,0.2889,1
52,60893,0.4609,58,2,0,0.4567,0
21,71200,0.0659,134,3,1,0.5834,0
32,83855,0.5615,27,5,2,0.6403,1
39,71792,0.1894,66,6,0,0.1866,1
41,42100,0.2302,96,3,0,0.448,0
21,45387,0.0762,71,5,0,0.4707,1
48,48482,0.155,28,2,0,0.37,0
38,79850,0.0917,49,3,1,0.1428,1
21,244295,0.0739,148,1,0,0.595,0
22,67621,0.3169,38,7,1,0.6335,0
27,30000,0.5777,94,3,0,0.4117,1
30,58500,0.4386,51,6,0,0.1901,1
21,54414,0.4424,53,3,0,0.0761,0
30,34160,0.5903,71,8,0,0.281,0
45,63671,0.2531,53,5,0,0.3732,0
25,48617,0.1787,159,6,1,0.3563,0
43,232775,0.2839,105,3,1,0.2926,0
46,332656,0.2698,151,4,1,0.6118,0
55,53668,0.6181,174,3,0,0.3262,0
28,85883,0.2319,128,3,0,0.2517,0
42,207293,0.6128,98,1,1,0.2877,0
30,54023,0.3524,82,2,1,0.1175,1
22,44432,0.2662,101,7,0,0.1487,0
21,131253,0.3856,108,6,0,0.101,0
21,44188,0.2004,42,7,0,0.2539,1
44,98928,0.2614,75,5,1,0.4419,0
32,95303,0.8971,92,3,1,0.3022,1
35,79653,0.385,141,4,1,0.1631,0
41,124178,0.5348,115,7,0,0.279,0
45,50840,0.0676,91,2,1,0.3697,0
42,60121,0.4332,106,4,0,0.3832,0
37,237748,0.2159,133,2,2,0.153,0
56,185921,0.3978,144,6,1,0.3375,0
43,147439,0.4215,66,6,2,0.3226,0
21,30000,0.5154,166,2,1,0.4237,1
21,98140,0.4305,40,5,1,0.4822,0
26,131310,0.4842,120,3,0,0.3148,0
52,61739,0.35,136,3,0,0.3001,1
26,95165,0.5128,81,2,1,0.0958,0
39,61536,0.6544,55,4,0,0.3876,0
46,69547,0.1438,68,5,0,0.2532,0
21,45244,0.4418,46,4,0,0.3054,1
30,103829,0.2157,118,5,0,0.1353,0
43,93504,0.5028,113,2,0,0.3645,0
57,115977,0.3184,79,1,0,0.4991,0
63,87021,0.5269,95,2,0,0.4779,0
30,86322,0.4699,133,3,0,0.4712,0
29,71722,0.2598,123,2,0,0.7006,0
36,113088,0.4499,41,4,0,0.3487,0
50,54566,0.3558,59,4,0,0.1885,0
44,102813,0.2038,120,2,1,0.3042,0
49,57086,0.4319,65,5,1,0.4244,1
28,118193,0.1831,82,3,0,0.2254,0
46,49517,0.1054,75,1,0,0.6808,0
40,52959,0.1959,66,5,0,0.1117,0
53,86564,0.1195,170,3,0,0.3188,0
22,61574,0.2259,133,6,0,0.1697,0
32,72725,0.7484,117,3,0,0.4009,0
30,63421,0.6296,63,5,1,0.4267,0
34,53068,0.1375,44,4,0,0.5976,0
34,42188,0.4392,96,3,0,0.4196,0
42,145715,0.5476,24,6,0,0.2526,0
34,55486,0.1103,63,2,0,0.4889,0
32,84699,0.3311,51,7,1,0.1235,0
45,38999,0.4123,66,0,0,0.2633,0
47,206278,0.1822,56,4,1,0.3588,0
22,65417,0.3694,25,7,1,0.5184,0
38,40801,0.2013,85,5,1,0.3252,0
41,66241,0.6884,103,2,0,0.3886,1
48,36587,0.263,8,3,0,0.2513,1
56,131434,0.0722,75,3,0,0.4839,0
43,120391,0.1722,76,3,0,0.0544,0
21,30000,0.1129,120,6,1,0.3269,0
31,35250,0.2138,108,3,0,0.4834,0
35,100667,0.2881,1,1,1,0.2877,0
45,30000,0.1643,160,1,0,0.1108,0
46,51015,0.4883,30,8,0,0.6661,0
21,38374,0.1272,101,1,2,0.3923,0
37,39336,0.2885,86,2,0,0.4106,1
31,98616,0.2069,131,3,1,0.6134,0
21,70410,0.6612,53,6,0,0.3043,0
47,128652,0.3843,150,5,1,0.4939,0
24,38879,0.5801,90,4,0,0.5847,1
33,45329,0.4537,99,4,0,0.5209,1
33,170280,0.033,105,5,0,0.2315,0
26,45057,0.0635,123,1,0,0.5158,0
45,79640,0.1718,57,0,1,0.532,0
29,36735,0.294,68,4,0,0.2373,0
24,49763,0.2841,11,3,1,0.1663,1
27,105421,0.2926,95,6,0,0.5348,0
32,409047,0.3264,126,6,0,0.5961,0
39,90153,0.3812,9,7,2,0.0931,1
48,131182,0.3455,71,4,0,0.5815,0
39,30163,0.3013,77,2,1,0.5626,0
51,68692,0.2494,27,3,0,0.2048,0
56,94868,0.2758,74,7,0,0.3697,0
52,60606,0.6226,61,5,0,0.2375,1
33,48105,0.1937,77,5,1,0.7655,0
46,43241,0.4742,65,6,1,0.544,1
49,122220,0.1385,74,2,1,0.3071,0
29,39461,0.0683,51,2,0,0.2792,1
31,76182,0.6344,36,5,0,0.1327,1
37,229702,0.1647,62,9,0,0.2099,0
45,35083,0.2213,28,3,0,0.0563,0
29,110874,0.0634,101,6,0,0.5669,0
37,30000,0.2543,95,4,0,0.4409,0
51,134087,0.1472,127,3,0,0.4025,0
44,71031,0.216,93,5,1,0.4311,1
59,147431,0.245,28,3,0,0.5237,0
52,55149,0.4161,105,5,1,0.0285,0
30,30280,0.0877,103,3,0,0.4982,0
30,53106,0.4632,78,2,0,0.5402,0
34,69292,0.4518,0,6,0,0.1442,1
23,99085,0.4359,80,5,1,0.2685,0
43,59083,0.3721,136,3,0,0.2185,0
44,60903,0.3315,68,4,0,0.1414,0
52,71681,0.2101,60,6,0,0.6785,0
50,63315,0.3631,91,6,1,0.0996,0
58,56010,0.7704,41,2,0,0.3248,1
46,96600,0.3502,115,5,0,0.2745,0
38,69135,0.3222,18,5,1,0.1182,0
47,100454,0.2525,85,4,0,0.184,1
31,60192,0.2819,109,4,2,0.415,0
38,47985,0.4835,133,7,0,0.1285,0
32,86508,0.1969,45,3,1,0.2831,1
43,100690,0.2735,124,1,2,0.5122,0
22,55502,0.6347,93,5,1,0.553,0
43,88386,0.284,53,5,2,0.1143,0
33,66488,0.2124,112,5,0,0.4235,0
21,48480,0.1991,75,7,0,0.8133,1
30,118545,0.559,150,2,0,0.5669,1
47,48513,0.1944,36,5,0,0.2052,0
21,169594,0.1844,129,4,0,0.6023,0
48,82252,0.2432,114,0,0,0.1463,0
21,81802,0.3422,1,6,0,0.4468,0
41,115450,0.1031,66,1,2,0.7128,0
21,51726,0.4173,27,4,0,0.3491,1
38,184146,0.3832,95,3,1,0.5183,1
24,30000,0.3203,81,4,0,0.0096,1
26,81012,0.4142,82,8,0,0.2693,0
47,234314,0.7273,57,1,0,0.439,0
45,66688,0.1921,21,3,0,0.4523,1
49,69576,0.7265,56,9,1,0.7008,1
31,146211,0.2091,126,3,2,0.3321,0
44,98714,0.8144,112,3,0,0.3613,0
28,208699,0.2,82,6,1,0.3461,0
39,87852,0.064,44,4,0,0.3549,0
39,77258,0.2732,127,5,0,0.2434,1
27,64930,0.281,76,3,0,0.2799,0
38,98947,0.3364,25,2,0,0.0317,0
29,78260,0.1858,77,1,0,0.1013,0
26,94108,0.479,81,4,0,0.5493,0
38,30000,0.1267,141,5,0,0.1327,0
45,82343,0.2604,58,1,1,0.2269,0
42,161121,0.2922,123,4,0,0.5921,1
40,153883,0.3959,37,4,0,0.3313,0
44,40064,0.4142,0,2,0,0.5858,0
28,97816,0.8239,134,2,0,0.5214,0
33,72232,0.1896,41,2,0,0.601,0
41,62668,0.8601,56,6,0,0.5429,0
30,133342,0.2613,100,5,2,0.146,0
36,69273,0.1914,80,5,0,0.5589,0
42,262190,0.1629,41,5,1,0.429,0
29,48485,0.3992,80,9,0,0.1484,0
29,30000,0.3888,105,5,1,0.3747,1
35,106181,0.1896,84,4,1,0.292,0
37,123407,0.1538,5,8,1,0.3132,0
31,122247,0.5371,90,5,0,0.3684,0
29,53845,0.4219,89,1,0,0.4727,0
53,62739,0.5174,92,2,0,0.2074,1
27,89013,0.2548,84,4,2,0.1738,0
41,56358,0.2486,74,6,0,0.3909,0
38,88242,0.5344,101,6,0,0.359,0
21,30000,0.6104,58,7,2,0.2734,1
35,58591,0.1956,97,4,0,0.398,0
49,56047,0.6325,45,7,1,0.0162,1
48,31708,0.0862,55,3,1,0.2304,1
38,72369,0.168,105,8,0,0.5367,0
48,90434,0.2368,8,6,0,0.42,0
31,111234,0.3667,42,5,0,0.3393,0
44,60500,0.158,29,0,1,0.0719,1
29,160644,0.1581,70,5,0,0.4513,1
40,64157,0.6246,87,3,2,0.1739,0
55,67187,0.0962,0,3,0,0.2736,0
21,39793,0.2808,82,2,0,0.775,0
34,96345,0.4426,91,3,1,0.07,0
35,52568,0.7017,26,5,1,0.755,1
39,55860,0.0315,88,5,0,0.67,1
37,110281,0.3005,114,5,0,0.3629,0
31,101008,0.6155,63,3,1,0.085,0
58,30000,0.1574,39,11,0,0.5822,0
21,161277,0.3859,119,3,0,0.101,0
23,49445,0.1496,90,3,0,0.5423,1
29,237480,0.5889,66,5,0,0.4585,0
68,47741,0.4752,110,4,1,0.0908,0
33,63451,0.3382,147,9,1,0.4255,0
38,105857,0.1389,124,5,1,0.1858,0
35,96125,0.3703,71,2,1,0.2679,0
41,42187,0.1517,88,6,0,0.4738,0
38,112808,0.1549,50,3,0,0.1545,0
31,49426,0.2939,64,4,0,0.2168,0
43,95930,0.5206,99,4,2,0.0641,0
48,87145,0.0453,25,1,0,0.4848,1
59,63292,0.3804,72,5,0,0.2358,0
32,102968,0.264,110,3,0,0.5594,0
21,30000,0.2834,106,3,0,0.2982,1
58,105390,0.2636,100,1,0,0.4731,0
46,126407,0.6825,101,3,2,0.2723,0
29,58915,0.2506,139,5,0,0.5642,0
45,80831,0.5128,42,4,0,0.2182,0
47,74806,0.3438,89,3,0,0.3063,0
37,116297,0.3706,86,4,0,0.6704,0
21,106363,0.1342,50,4,0,0.0914,0
47,85301,0.2143,36,2,0,0.48,0
39,177567,0.3276,70,4,1,0.5935,0
22,106938,0.2207,58,2,0,0.2881,0
30,128077,0.4713,64,5,0,0.1389,0
26,41940,0.1455,61,2,0,0.2449,0
51,54628,0.3758,13,2,0,0.3833,1
35,111743,0.2923,100,3,0,0.332,0
44,105359,0.5712,154,7,0,0.1567,0
36,88200,0.3493,87,4,0,0.2495,1
38,74367,0.4578,88,2,2,0.6159,1
40,34192,0.4776,42,5,0,0.4692,1
35,134465,0.0838,79,5,0,0.1437,0
27,99325,0.0748,65,3,0,0.4817,0
27,98833,0.834,44,2,0,0.1438,0
36,65147,0.0748,90,8,3,0.2306,0
38,30000,0.0633,66,3,0,0.1935,0
22,106550,0.3053,66,5,1,0.6896,0
33,34295,0.7769,53,4,0,0.449,1
32,30000,0.7077,62,3,0,0.2954,0
51,113674,0.5683,146,2,0,0.2337,0
40,64291,0.217,42,3,1,0.4396,0
32,95322,0.2403,34,4,0,0.4205,1
43,117603,0.885,125,5,0,0.0989,0
56,47217,0.0677,22,4,0,0.4877,0
46,84979,0.1609,37,7,1,0.1673,0
32,80422,0.1996,113,6,0,0.2215,0
38,67684,0.2541,79,4,0,0.158,0
36,57471,0.3711,70,3,0,0.254,0
30,60963,0.6066,86,3,2,0.5156,1
40,49826,0.2935,4,2,1,0.056,0
49,92943,0.391,62,7,0,0.263,0
35,187298,0.1718,113,3,0,0.2234,0
57,88707,0.3587,113,3,0,0.6017,0
53,67290,0.4929,74,2,0,0.1417,1
38,75750,0.3228,102,6,0,0.1412,1
29,71539,0.2675,75,4,0,0.2719,0
21,112344,0.2401,129,7,0,0.5809,0
33,43036,0.4432,109,5,1,0.36,1
30,42572,0.4773,62,2,0,0.3147,1
38,65120,0.2425,27,3,1,0.4781,0
21,124576,0.5551,30,2,1,0.6452,0
34,181129,0.0647,0,2,1,0.3787,0
30,108077,0.1105,4,3,1,0.3545,0
29,192097,0.299,89,5,2,0.3145,1
42,88853,0.4814,124,1,0,0.482,0
42,78884,0.4036,102,4,2,0.3744,0
41,36045,0.6323,0,1,0,0.2085,1
27,53221,0.7508,40,2,0,0.3927,0
21,137786,0.2024,1,4,2,0.5413,0
48,157262,0.287,17,4,0,0.5425,1
35,75470,0.1763,164,7,0,0.5764,0
58,136855,0.3788,50,4,0,0.4234,1
48,35276,0.4248,68,4,0,0.3082,0
50,54287,0.6032,81,1,0,0.2736,0
35,141427,0.1859,38,1,0,0.1279,0
27,53250,0.293,42,0,0,0.3357,1
28,55413,0.3463,53,4,0,0.5606,1
31,78027,0.4161,46,6,1,0.3169,1
55,31661,0.4881,66,4,0,0.1352,1
57,63284,0.5582,69,4,0,0.2763,0
39,60235,0.4026,172,3,1,0.0806,0
40,33090,0.2809,96,5,0,0.4131,1
34,39830,0.1304,106,5,0,0.4606,1
50,47873,0.1285,3,4,0,0.2198,1
40,109145,0.533,49,1,0,0.307,0
33,79190,0.0328,79,6,0,0.4187,1
63,50273,0.4473,73,5,2,0.2273,0
63,73169,0.211,25,3,1,0.3644,0
33,54912,0.2623,155,5,0,0.6076,0
42,39723,0.1262,32,7,0,0.3059,0
38,59019,0.3835,85,2,2,0.3138,0
33,121510,0.4194,78,2,0,0.6796,0
38,67584,0.2574,80,4,3,0.5728,0
49,30000,0.5538,54,1,1,0.4967,1
39,30000,0.0849,40,3,0,0.5786,0
33,110632,0.2984,93,4,0,0.032,0
43,40628,0.0845,97,7,0,0.2774,0
36,84801,0.1528,81,5,0,0.3825,0
53,51023,0.2294,73,3,0,0.2841,0
41,135504,0.2933,12,3,0,0.2811,0
45,120259,0.0742,22,3,0,0.4708,1
32,41339,0.3737,47,5,0,0.4895,1
33,98708,0.0371,100,4,1,0.1794,0
40,108679,0.2372,58,4,1,0.7812,0
48,172863,0.5417,75,4,1,0.277,0
46,93825,0.6193,116,5,1,0.4843,1
70,120593,0.1791,120,5,0,0.2499,0
40,65600,0.6985,45,3,1,0.3451,1
21,70228,0.2021,25,5,0,0.593,0
46,72862,0.4829,78,4,1,0.5075,0
38,52813,0.535,68,4,1,0.3747,1
33,59573,0.1925,11,2,0,0.1249,0
22,30000,0.3859,113,3,0,0.1894,1
50,162575,0.2494,106,9,0,0.093,0
38,116497,0.2305,96,6,0,0.4654,0
44,47145,0.161,61,5,1,0.6047,0
30,74810,0.3967,95,3,0,0.4442,0
47,99293,0.4506,78,4,0,0.3721,1
44,51838,0.0766,74,6,0,0.4523,1
33,102320,0.2375,105,2,0,0.4046,0
39,59324,0.1136,41,7,0,0.3522,0
49,109520,0.0418,54,4,0,0.6838,1
47,99853,0.0698,111,4,0,0.1949,0
43,169139,0.1943,128,2,0,0.274,0
29,51125,0.3013,138,7,2,0.4126,1
40,50331,0.1677,24,4,1,0.2072,1
21,93027,0.1658,57,2,0,0.0676,0
38,185693,0.4406,0,3,0,0.3882,0
43,47888,0.1464,42,2,2,0.2193,1
66,85541,0.1909,61,8,0,0.7763,0
29,48568,0.1415,68,4,0,0.7897,0
33,68467,0.688,69,4,0,0.2595,0
27,155596,0.4562,112,4,0,0.0298,0
29,80283,0.1887,86,7,1,0.2459,0
39,91199,0.2383,0,8,2,0.1235,1
41,37858,0.0331,73,1,0,0.2024,0
36,60089,0.0714,80,1,0,0.3794,0
44,65601,0.1935,89,9,1,0.3644,0
36,128427,0.543,62,4,0,0.1878,0
21,123425,0.39,150,4,0,0.0319,0
21,108049,0.1976,87,9,0,0.2591,0
51,64872,0.2297,143,6,1,0.3134,0
49,54591,0.6969,41,4,0,0.1864,1
25,59708,0.3832,94,2,0,0.2777,0
36,81595,0.7247,76,9,2,0.4314,0
57,181061,0.1389,107,6,0,0.5911,1
35,42904,0.0869,106,5,0,0.3563,0
32,156570,0.2576,95,3,1,0.3954,0
48,147212,0.1942,49,7,0,0.2671,0
37,92814,0.4476,65,4,0,0.4263,0
29,48217,0.4946,60,0,1,0.6578,1
46,72999,0.5097,120,5,1,0.3432,0
37,69131,0.1988,28,3,0,0.6356,0
45,104412,0.0645,109,6,0,0.445,0
31,134365,0.2376,72,4,1,0.1032,1
31,92632,0.4161,11,4,0,0.4113,1
38,30000,0.6548,31,0,0,0.6418,0
42,43941,0.0265,84,5,1,0.4302,0
63,55519,0.4911,56,4,0,0.6094,0
42,106056,0.4469,55,4,1,0.0921,0
45,158409,0.4704,112,1,0,0.2626,0
43,81784,0.649,170,2,1,0.1999,0
31,46903,0.2877,134,1,0,0.1454,0
40,122208,0.3993,164,5,0,0.0527,0
29,119813,0.2582,106,5,1,0.6073,0
35,98293,0.7782,84,2,1,0.1848,0
38,105271,0.2517,45,4,0,0.3112,1
30,197750,0.2886,128,5,0,0.8075,0
47,48839,0.683,94,3,0,0.4218,1
45,63977,0.3785,36,3,0,0.084,0
32,167546,0.4258,14,9,1,0.3859,0
54,97333,0.4307,146,7,0,0.447,0
51,30000,0.2118,92,3,2,0.2681,0
42,70691,0.4313,160,2,0,0.4861,0
32,31172,0.2331,98,5,0,0.3771,1
21,210395,0.5281,101,11,0,0.1317,0
37,49557,0.5952,98,3,0,0.391,0
33,218743,0.451,19,4,0,0.1984,0
36,136972,0.2888,88,7,2,0.788,0
35,142818,0.225,95,5,0,0.372,0
54,80896,0.3443,61,5,0,0.7754,0
24,30000,0.3985,60,4,1,0.1067,1
21,73048,0.5072,100,0,1,0.0657,0
49,87185,0.4253,101,4,0,0.2345,0
62,66684,0.1986,21,2,0,0.4296,0
46,46972,0.5838,79,1,0,0.0886,1
34,64800,0.2769,91,5,2,0.5607,1
45,109253,0.4188,157,2,1,0.4412,0
35,110987,0.7121,67,5,0,0.5717,1
47,103877,0.5064,44,6,0,0.2088,1
37,36198,0.2785,60,4,0,0.2088,1
39,172694,0.2554,45,4,0,0.284,0
44,38608,0.0994,36,3,2,0.1995,1
38,90569,0.1964,67,5,2,0.1861,0
30,79129,0.5428,24,2,0,0.0437,0
25,89438,0.2806,35,2,1,0.2987,0
27,49819,0.4738,50,2,0,0.3521,0
44,77071,0.2882,59,4,1,0.7027,1
43,147143,0.3654,117,5,0,0.223,0
30,196915,0.2969,55,2,0,0.3069,0
32,112151,0.3408,82,6,1,0.2327,1
45,62494,0.482,58,6,1,0.6605,0
62,75625,0.3422,33,2,0,0.1276,0
27,55716,0.0536,45,1,1,0.3025,1
33,80404,0.1639,27,7,0,0.7598,0
66,288157,0.7925,33,5,1,0.5238,0
27,129975,0.4644,32,1,0,0.2258,1
32,64463,0.5471,147,2,0,0.3808,0
51,216134,0.6189,86,7,0,0.7065,0
49,174693,0.648,63,9,1,0.3359,0
38,145374,0.0865,30,5,1,0.2454,0
53,69838,0.2803,78,3,0,0.3382,0
32,78188,0.1306,71,7,1,0.723,0
49,82671,0.1329,134,4,0,0.5476,0
30,156983,0.4403,112,1,0,0.2633,0
35,194178,0.1089,51,2,1,0.3599,0
36,53937,0.7019,38,2,0,0.1185,1
53,59719,0.1368,164,5,0,0.4125,0
30,60138,0.1331,10,7,0,0.657,0
59,78443,0.3552,116,6,0,0.4769,0
52,39510,0.3255,107,1,0,0.0121,0
46,145924,0.5299,89,4,0,0.4628,0
38,79253,0.1077,64,5,0,0.3959,1
43,58507,0.1829,111,3,0,0.4357,0
44,163366,0.6912,93,4,0,0.3797,1
40,157831,0.4549,117,8,0,0.2714,0
35,63615,0.5291,134,3,0,0.4711,0
30,160160,0.4341,38,7,0,0.6935,0
45,67796,0.1441,68,2,2,0.2542,0
40,33192,0.1954,75,3,0,0.2115,0
21,74613,0.4933,172,3,1,0.3443,0
37,30000,0.2581,47,2,1,0.3422,0
36,122953,0.0705,0,7,0,0.1663,0
38,41678,0.0529,50,8,0,0.3239,0
27,118219,0.3128,33,5,0,0.2963,0
32,102808,0.3458,63,2,1,0.8279,0
45,125742,0.3944,22,6,0,0.5061,0
30,61271,0.2309,173,5,0,0.5221,0
32,48038,0.1996,0,6,2,0.3737,0
43,212164,0.2655,133,5,1,0.4315,0
41,132220,0.1834,94,4,0,0.231,0
26,64862,0.7017,157,1,1,0.1275,0
40,174425,0.1353,124,6,0,0.1552,0
21,77837,0.2624,69,7,0,0.1119,0
30,114972,0.2106,60,1,1,0.0791,0
38,57540,0.5673,74,6,1,0.3149,0
21,71718,0.1834,52,6,1,0.1607,0
41,41343,0.6335,0,9,2,0.4058,0
51,30000,0.4524,130,2,0,0.3377,0
38,49184,0.7134,124,1,0,0.4601,0
27,82665,0.1319,104,3,0,0.0419,0
39,38327,0.2742,23,2,0,0.6089,0
35,80069,0.2266,53,3,0,0.2794,0
37,31217,0.3101,116,0,2,0.6245,0
54,45420,0.4881,64,5,1,0.1957,1
33,57098,0.1669,113,2,1,0.3018,0
39,156766,0.5013,40,1,1,0.2105,0
33,83518,0.174,144,7,0,0.3347,0
55,64565,0.1812,52,5,0,0.3601,0
45,62364,0.3686,65,2,3,0.2823,1
